date,observed_incidence,CI_down_observed_incidence,CI_up_observed_incidence,smoothed_incidence,CI_down_smoothed_incidence,CI_up_smoothed_incidence,deconvolved_incidence,CI_down_deconvolved_incidence,CI_up_deconvolved_incidence,Re_estimate,CI_down_Re_estimate,CI_up_Re_estimate,Re_highHPD,Re_lowHPD,bootstrapped_CI_down_Re_estimate,bootstrapped_CI_up_Re_estimate,virus
2022-07-29,47.44563880461424,22.90228831076566,71.98898929846283,42.7588101093553,33.34938477308009,52.168235445630515,30.540151399028215,24.048247615897935,37.032055182158494,0.8296032993943703,0.6734705547215146,1.0017691734727774,1.0017691734727774,0.6734705547215146,0.750819809025382,0.9083867897633585,Enterovirus
2022-07-30,57.54084753957439,32.84624409598416,82.23545098316463,40.32741723995151,31.629048851767607,49.02578562813541,28.905835937707568,22.704747212718544,35.10692466269659,0.8268751919819961,0.666623179555341,1.0041293260159692,1.0041293260159692,0.666623179555341,0.7504546323447142,0.903295751619278,Enterovirus
2022-07-31,45.80234085568462,26.70165633747804,64.9030253738912,37.97293414514934,29.919105838097884,46.02676245220079,27.536719803859018,21.562014776734514,33.51142483098352,0.8298299984078633,0.664680140118766,1.0130285680891145,1.0130285680891145,0.664680140118766,0.7538144988522186,0.905845497963508,Enterovirus
2022-08-01,34.063834171794845,12.621978744677552,55.50568959891214,35.74244910196349,28.19322376982724,43.29167443409973,26.282841274768018,20.574799408184216,31.99088314135182,0.8370655634407773,0.6664908398906276,1.02678203977631,1.02678203977631,0.6664908398906276,0.7612628591622439,0.9128682677193107,Enterovirus
2022-08-02,22.325327487905074,0,46.88016113528313,33.502540744098084,26.47896293574454,40.52611855245163,25.00776503074587,19.64472433297779,30.370805728513947,0.843773516492106,0.6678845093239008,1.0399104696397876,1.0399104696397876,0.6678845093239008,0.7685367013596701,0.9190103316245418,Enterovirus
2022-08-03,31.94348448473981,2.7720869408092668,61.11488202867035,31.43264249410369,24.88629431286147,37.978990675345905,23.67285945082104,18.51025975160728,28.8354591500348,0.8466131636186868,0.6659188772487344,1.0486691238022579,1.0486691238022579,0.6659188772487344,0.7697644682639384,0.9234618589734351,Enterovirus
2022-08-04,41.56164148157455,22.64821213992772,60.47507082322137,29.724514558648995,23.495367008507994,35.95366210879,22.49099788436959,17.300494281750797,27.681501486988385,0.8470068476275382,0.6617777467951308,1.0547443796997642,1.0547443796997642,0.6617777467951308,0.7653833447368892,0.9286303505181872,Enterovirus
2022-08-05,25.6538308588291,9.76112040348198,41.54654131417622,28.26322574761535,22.286059147203996,34.2403923480267,21.720073359661058,16.47939331883117,26.960753400490944,0.8511842196509127,0.6608782844187586,1.0652032625788055,1.0652032625788055,0.6608782844187586,0.7636053847862375,0.938763054515588,Enterovirus
2022-08-06,9.74602023608365,0,24.574909865066317,26.93384487088412,21.22871173930001,32.63897800246823,21.38272299323898,16.134644953645733,26.630801032832224,0.8655259545792595,0.6688874485517499,1.0871175357252203,1.0871175357252203,0.6688874485517499,0.7738897097465687,0.9571621994119504,Enterovirus
2022-08-07,12.366201853073237,0,27.137241364809185,25.621440738336652,20.260930060733838,30.981951415939466,21.390691837447008,16.045166496406907,26.73621717848711,0.8914060770853305,0.6872833756348153,1.121665657658128,1.121665657658128,0.6872833756348153,0.7973416304490367,0.9854705237216242,Enterovirus
2022-08-08,14.98638347006282,0,32.932233980966046,24.27668170721467,19.135160283299065,29.418203131130277,21.827097326562864,16.17799146080216,27.476203192323567,0.9270482355261345,0.7149279348257854,1.1663055236291995,1.1663055236291995,0.7149279348257854,0.8292474455646053,1.0248490254876637,Enterovirus
2022-08-09,16.463914234716903,0,35.92865412546495,23.080471765771808,17.948083392714945,28.21286013882867,22.809843236718297,16.761796616388814,28.85788985704778,0.9717739054092077,0.7516751770245044,1.2197050647550123,1.2197050647550123,0.7516751770245044,0.8699263451474802,1.0736214656709353,Enterovirus
2022-08-10,17.941444999370983,0,36.00888603536535,22.263233170407293,17.1208800375712,27.405586303243386,24.32818285773517,17.949847462590412,30.70651825287993,1.0253038285429539,0.7977554825083537,1.2809689976870016,1.2809689976870016,0.7977554825083537,0.9218100138497893,1.1287976432361184,Enterovirus
2022-08-11,21.33489477753255,7.689788966487896,34.980000588577205,21.84236253830919,16.72100627558648,26.9637188010319,26.271364311336633,19.53526409009262,33.00746453258065,1.0829886173075778,0.8495628423559317,1.34431787340551,1.34431787340551,0.8495628423559317,0.979871260499257,1.1861059741158986,Enterovirus
2022-08-12,24.728344555694125,11.102262153156735,38.354426958231514,21.74088377774087,16.54824158483207,26.93352597064967,28.51611247746914,21.286022786111467,35.74620216882681,1.13642765988878,0.8999394399323185,1.400087371452243,1.400087371452243,0.8999394399323185,1.0327709492226314,1.2400843705549285,Enterovirus
2022-08-13,19.30937870181171,5.345311746893518,33.273445656729905,22.04766008171456,16.58968714425047,27.505633019178653,30.931302038470307,23.01767969609993,38.84492438084068,1.1781123030526355,0.9420253412728034,1.4402004069845824,1.4402004069845824,0.9420253412728034,1.0726537817486457,1.2835708243566253,Enterovirus
2022-08-14,13.8904128479293,0,27.887785053663094,22.87147690387008,17.049241157013757,28.6937126507264,33.139721922107256,24.554257246723758,41.725186597490755,1.2012246060510359,0.9691029646265285,1.4578931977442608,1.4578931977442608,0.9691029646265285,1.0980283676733298,1.304420844428742,Enterovirus
2022-08-15,26.211964046026726,8.785677341026027,43.63825075102743,24.196752406471195,18.057834478767358,30.33567033417503,34.975954865027305,25.95805979180102,43.99384993825359,1.2038051483747219,0.97848715187953,1.4521202584074127,1.4521202584074127,0.97848715187953,1.1104373828519998,1.297172913897444,Enterovirus
2022-08-16,38.53351524412415,16.061955112740215,61.00507537550809,25.925798845466087,19.43658362023097,32.415014070701204,36.665379945560296,27.38621114224133,45.944548748879264,1.1916227035971536,0.974453658751599,1.4303117019105873,1.4303117019105873,0.974453658751599,1.1114160678935574,1.2718293393007498,Enterovirus
2022-08-17,23.825183580047053,4.5340930566593975,43.116274103434705,27.960928476802938,21.006907405435758,34.914949548170114,38.44866877851733,28.977188368780528,47.92014918825413,1.175884823485815,0.9665518084428456,1.4054305552870952,1.4054305552870952,0.9665518084428456,1.1023498216117278,1.2494198253599023,Enterovirus
2022-08-18,9.11685191596996,0,31.218916187828313,30.20445355642992,22.619393376642655,37.78951373621719,40.513157260929724,30.834267586948826,50.19204693491062,1.1660169930526525,0.9632254190404218,1.3878927627636668,1.3878927627636668,0.9632254190404218,1.0900075899260466,1.2420263961792584,Enterovirus
2022-08-19,10.645122061278371,0,35.09267566605059,32.320827890141764,24.09704572178387,40.54461005849966,42.33799232625877,32.43151370950067,52.24447094301687,1.158983037926391,0.9619567575161388,1.374092118004415,1.374092118004415,0.9619567575161388,1.0788635522276915,1.2391025236250905,Enterovirus
2022-08-20,12.17339220658678,0,34.239094209228625,34.15385955217532,25.479430302704067,42.82828880164657,43.351855147441334,33.307210787099905,53.396499507782764,1.1451268777512325,0.9540968512411591,1.3533299875300566,1.3533299875300566,0.9540968512411591,1.0650501333798543,1.2252036221226106,Enterovirus
2022-08-21,31.576131368802464,14.120888592592614,49.031374145012315,35.874892201141975,26.89118711732271,44.85859728496124,43.67674318339619,33.61633079416385,53.73715557262853,1.1192672667070414,0.9347424704233438,1.3201672203370698,1.3201672203370698,0.9347424704233438,1.0434965841394832,1.1950379492745995,Enterovirus
2022-08-22,50.97887053101815,27.3312636948612,74.62647736717511,37.65526949565311,28.43721570653736,46.87332328476886,43.5100804273228,33.5372699817726,53.48289087287299,1.0854236998988454,0.9072467078379016,1.2793382477780424,1.2793382477780424,0.9072467078379016,1.0141809453312514,1.1566664544664393,Enterovirus
2022-08-23,54.57527783179703,21.09913563116516,88.0514200324289,39.6663350943201,30.223499416817518,49.109170771822676,43.04875450650896,33.19545904027814,52.90204997273979,1.0520864177388072,0.8791902427056947,1.240272262296071,1.240272262296071,0.8791902427056947,0.9816070172007799,1.1225658182768345,Enterovirus
2022-08-24,58.1716851325759,27.95273421744704,88.39063604770476,41.45949840974962,31.78570303733703,51.13329378216221,42.781293896524346,33.04911157367969,52.513476219369004,1.0265054943333063,0.8572570884173184,1.210774999775823,1.210774999775823,0.8572570884173184,0.9548723474137807,1.098138641252832,Enterovirus
2022-08-25,53.24387648342741,25.106956816256094,81.38079615059871,42.55177050648132,32.72461861187816,52.37892240108448,42.455451623446706,32.95879893314983,51.95210431374358,1.0091650184738767,0.8421246912961268,1.1910939932834488,1.1910939932834488,0.8421246912961268,0.9383489663232254,1.079981070624528,Enterovirus
2022-08-26,48.31606783427891,23.15686483032335,73.47527083823448,43.0628975210261,33.18657270342296,52.93922233862924,41.12138932876066,31.964447583814263,50.27833107370705,0.9911756529122455,0.8259245613461866,1.1712728401766848,1.1712728401766848,0.8259245613461866,0.9226004007750154,1.0597509050494756,Enterovirus
2022-08-27,57.12442431587055,31.70759867483145,82.54124995690965,43.11262558989483,33.28417382465905,52.941077355130616,39.279075046448206,30.371240386567017,48.186909706329395,0.9665093863910077,0.8031979296338364,1.1447097850803705,1.1447097850803705,0.8031979296338364,0.8992060314845839,1.0338127412974314,Enterovirus
2022-08-28,65.93278079746219,40.952812616724174,90.9127489782002,42.82070084959844,33.0871364566979,52.55426524249898,37.6218265225034,28.905387489736505,46.33826555527029,0.9386368429698861,0.7769751383985597,1.1153497476978858,1.1153497476978858,0.7769751383985597,0.8711954763548784,1.006078209584894,Enterovirus
2022-08-29,60.96235106856406,32.39161243871701,89.53308969841112,42.65122444231074,33.019022276015995,52.28342660860549,35.501525493017375,27.166345305020464,43.83670568101429,0.9123431557283747,0.7515221764344573,1.0885244258268543,1.0885244258268543,0.7515221764344573,0.8447033631832632,0.9799829482734861,Enterovirus
2022-08-30,55.991921339665915,17.45917763426366,94.52466504506816,42.40513864174238,32.974796405225064,51.8354808782597,32.91453381457294,25.03173781112912,40.79732981801676,0.8865507850116084,0.7258911505164567,1.0630314006028494,1.0630314006028494,0.7258911505164567,0.819844261830895,0.9532573081923219,Enterovirus
2022-08-31,44.754839837420356,8.4732486627532,81.03643101208752,41.20745128170942,32.08853520277483,50.32636736064401,30.384008585202118,22.857477026093644,37.91054014431059,0.8585248719824117,0.6976435191263244,1.0358481540015592,1.0358481540015592,0.6976435191263244,0.7919665076327687,0.9250832363320547,Enterovirus
2022-09-01,33.51775833517481,4.520539778337469,62.51497689201216,39.54835169965546,30.667696146691846,48.42900725261908,28.01613104119148,20.834242606611326,35.19801947577163,0.8327325782180944,0.6707622216946424,1.0119566096609123,1.0119566096609123,0.6707622216946424,0.7658341384791939,0.899631017956995,Enterovirus
2022-09-02,22.280676832929256,0,49.752565022456245,38.06425109199434,29.37000554145613,46.758496642532556,25.877656219930422,19.099795799928632,32.655516639932216,0.8141406782484396,0.6496833368749433,0.996873056060666,0.996873056060666,0.6496833368749433,0.7481575133389311,0.8801238431579481,Enterovirus
2022-09-03,26.120633160848925,2.8042415653071657,49.437024756390684,36.09949008099751,27.768802953088247,44.43017720890678,24.021723804581526,17.70924593507964,30.334201674083413,0.802876932662892,0.6345957873921604,0.9906497762075267,0.9906497762075267,0.6345957873921604,0.737356334884005,0.8683975304417789,Enterovirus
2022-09-04,29.9605894887686,12.209354870117938,47.71182410741926,33.66767330614873,25.767471967074133,41.56787464522333,22.527596456516928,16.571174909870663,28.484018003163193,0.7994023297752664,0.6260091990893744,0.9936712126833261,0.9936712126833261,0.6260091990893744,0.7303746857264315,0.8684299738241013,Enterovirus
2022-09-05,30.08845272801751,10.99053121930292,49.18637423673211,31.264880400110695,23.7076273034507,38.82213349677069,21.378932800488247,15.637178123891786,27.120687477084708,0.8041251390565447,0.6243953966404797,1.006242379234553,1.006242379234553,0.6243953966404797,0.7276366110678774,0.880613667045212,Enterovirus
2022-09-06,30.216315967266425,6.665389836223412,53.76724209830944,28.959164474923217,21.73708242364777,36.18124652619866,20.486454321833627,14.960941869575699,26.011966774091555,0.8161838669629008,0.6291502947900793,1.0271860177032828,1.0271860177032828,0.6291502947900793,0.7335150765554447,0.8988526573703569,Enterovirus
2022-09-07,24.316340784780962,0,54.03635161046526,26.818578642626047,19.983508807307572,33.65364847794452,19.84777531472066,14.495893763191976,25.199656866249345,0.8338645711905607,0.6389573217396168,1.0543210343943263,1.0543210343943263,0.6389573217396168,0.7492271553525769,0.9185019870285445,Enterovirus
2022-09-08,18.416365602295507,0,38.24800664454598,24.911176015258977,18.53078068400565,31.291571346512306,19.41163758239134,14.191049568672012,24.632225596110665,0.8550692695620079,0.652170738397344,1.085027759486897,1.085027759486897,0.652170738397344,0.770085968268956,0.9400525708550598,Enterovirus
2022-09-09,23.58772327858479,6.4352980770962915,40.74014848007329,23.32940290794365,17.325625508114292,29.333180307773006,19.00712262365658,14.076161218494521,23.938084028818643,0.8765277945309272,0.6661003189337398,1.1153972215881962,1.1153972215881962,0.6661003189337398,0.7927351890518411,0.9603204000100133,Enterovirus
2022-09-10,28.759080954874072,14.476954529793074,43.04120737995507,22.068733020061206,16.31607559853276,27.821390441589653,18.41272570490918,13.837935539575929,22.987515870242433,0.8917294593055044,0.6751603724176692,1.137962960327126,1.137962960327126,0.6751603724176692,0.8122179070780271,0.9712410115329817,Enterovirus
2022-09-11,24.521327882624455,12.259581271542107,36.783074493706806,21.05176054004064,15.538262786831268,26.56525829325001,17.608981071304218,13.272203287668749,21.945758854939687,0.895518771464317,0.6747553164845719,1.1470465845578566,1.1470465845578566,0.6747553164845719,0.8190197861171515,0.9720177568114825,Enterovirus
2022-09-12,20.28357481037484,3.818050875788959,36.74909874496072,20.28847534969763,14.960472805890827,25.616477893504435,16.744706280529176,12.586063965922033,20.90334859513632,0.8891150979932769,0.6656301181097593,1.1444512687856812,1.1444512687856812,0.6656301181097593,0.8103003991665656,0.9679297968199883,Enterovirus
2022-09-13,14.215550799162244,0,30.438885260193956,19.740786216329358,14.5442742509956,24.937298181663117,15.963876386543424,12.012464152148564,19.915288620938284,0.8797705281835064,0.6537274235322833,1.1388604668566973,1.1388604668566973,0.6537274235322833,0.7984154720350276,0.9611255843319852,Enterovirus
2022-09-14,8.147526787949646,0,25.657646423636194,19.25916565658703,14.329532172097075,24.188799141076984,15.378342532512438,11.723172212189224,19.03351285283565,0.8755229820836241,0.6458211525422618,1.1396340763887385,1.1396340763887385,0.6458211525422618,0.7957983131672626,0.9552476509999857,Enterovirus
2022-09-15,7.79986055170618,0,19.818390415062808,18.640566151038158,14.044678236585304,23.23645406549101,14.744557150668168,11.350701039209792,18.138413262126544,0.8755085316659729,0.6412788412060142,1.1456365840267995,1.1456365840267995,0.6412788412060142,0.7996546511018043,0.9513624122301414,Enterovirus
2022-09-16,7.452194315462712,0,21.042805508330382,17.857338472836826,13.500077785474765,22.214599160198887,13.89389631818479,10.68052846665897,17.10726416971061,0.8725801553957563,0.6341591984226558,1.148457630703215,1.148457630703215,0.6341591984226558,0.7987820408376946,0.946378269953818,Enterovirus
2022-09-17,11.300471901809694,1.2057684499495558,21.39517535366983,17.02305257751413,12.855022634795375,21.191082520232882,13.053891470263743,10.062392574016783,16.045390366510702,0.8631282709404616,0.6213608034004694,1.1440065952835823,1.1440065952835823,0.6213608034004694,0.7902079106184148,0.9360486312625085,Enterovirus
2022-09-18,15.148749488156676,7.006405915632362,23.291093060680993,16.251278420601164,12.287753683522608,20.214803157679718,12.44741296376263,9.674720102841965,15.220105824683296,0.8543329296167337,0.6087598504299425,1.1408691665962247,1.1408691665962247,0.6087598504299425,0.7825860503114621,0.9260798089220053,Enterovirus
2022-09-19,25.530026770032528,16.670156522404284,34.38989701766077,15.655585957629022,11.972821574555494,19.338350340702547,11.8887573141648,9.260527435920931,14.51698719240867,0.8522429168855264,0.6013790294688546,1.1461544991096106,1.1461544991096106,0.6013790294688546,0.7792338580119524,0.9252519757591005,Enterovirus
2022-09-20,35.91130405190838,24.682692257254214,47.139915846562545,15.01441139001972,11.583125147365521,18.44569763267392,11.003866524714828,8.552075776037862,13.455657273391795,0.8475737208572565,0.591621764632688,1.1488130211717344,1.1488130211717344,0.591621764632688,0.7716754493349904,0.9234719923795225,Enterovirus
2022-09-21,26.439276471358117,13.364478198080722,39.51407474463551,14.171654915836513,10.917925459024934,17.42538437264809,10.023016227771551,7.778778583643549,12.267253871899554,0.8317370881204093,0.5723721149239057,1.1388052628063712,1.1388052628063712,0.5723721149239057,0.7566123585130071,0.9068618177278114,Enterovirus
2022-09-22,16.96724889080785,7.433335101494325,26.50116268012137,13.339082485572373,10.305316145242681,16.372848825902064,9.33758987031788,7.2641854623261,11.410994278309659,0.8125354055621142,0.5497983458784184,1.1257751571306003,1.1257751571306003,0.5497983458784184,0.740413328365092,0.8846574827591365,Enterovirus
2022-09-23,12.611374540394953,5.904343987116163,19.318405093673743,12.725569802344646,9.914642416728924,15.536497187960368,8.815707433982354,6.883168129412885,10.748246738551822,0.8041249391024646,0.5352610384532157,1.1268345559472648,1.1268345559472648,0.5352610384532157,0.7332349841623258,0.8750148940426035,Enterovirus
2022-09-24,8.25550018998206,1.9620298755833785,14.54897050438074,12.162258999024628,9.505324244115096,14.81919375393416,8.290109040505097,6.469612824142709,10.110605256867485,0.8078951614271968,0.530028769036667,1.1433896853582282,1.1433896853582282,0.530028769036667,0.7356477116710496,0.8801426111833439,Enterovirus
2022-09-25,10.435669897937299,4.389326280806701,16.482013515067898,11.294315670736228,8.814741107216687,13.77389023425577,7.609974629973847,5.869659725950087,9.350289533997605,0.807518231039059,0.5213420260510075,1.1553034215484346,1.1553034215484346,0.5213420260510075,0.7309688414421478,0.8840676206359701,Enterovirus
2022-09-26,12.615839605892539,6.905891385302576,18.325787826482504,10.336099169394666,8.057184186241097,12.615014152548236,6.894918609781654,5.190868908786705,8.598968310776604,0.7959914582425637,0.5036657476902529,1.1541384327090323,1.1541384327090323,0.5036657476902529,0.7126383110102265,0.8793446054749009,Enterovirus
2022-09-27,7.700208408101075,1.6511700272945609,13.749246788907588,9.648686718312632,7.536220773650527,11.761152662974737,6.319089792432048,4.607087679384894,8.031091905479201,0.7800032587171738,0.4819898074120492,1.1485873657776944,1.1485873657776944,0.4819898074120492,0.6880780300008642,0.8719284874334834,Enterovirus
2022-09-28,2.784577210309614,0,8.02934234701254,9.097320719710247,7.127387219994722,11.067254219425772,5.825098993238971,4.063504693287737,7.586693293190205,0.7695152550445036,0.4638489591580824,1.151290988281209,1.151290988281209,0.4638489591580824,0.667828679573342,0.8712018305156651,Enterovirus
2022-09-29,2.8623099414720468,0,8.101338218445866,8.54724357580763,6.696882851266957,10.397604300348306,5.339753700831012,3.4854846537012114,7.194022747960812,0.7658252360459725,0.45025822486377,1.1638298924223822,1.1638298924223822,0.45025822486377,0.652771863021758,0.878878609070187,Enterovirus
2022-09-30,2.94004267263448,0,7.345570980561854,7.863697688824909,6.1061479402614545,9.621247437388364,4.798914834024844,2.8072374399120137,6.790592228137674,0.7589789395577046,0.4338546361926488,1.1735280162779238,1.1735280162779238,0.4338546361926488,0.6313463339571224,0.8866115451582868,Enterovirus
2022-10-01,2.2510018833486827,0,6.4526250726505,7.1533149563224905,5.44794416957825,8.858685743066731,4.264941568841648,2.101382881287444,6.428500256395852,0.7448600994489655,0.41161992202590697,1.1752915819567564,1.1752915819567564,0.41161992202590697,0.5983021423207857,0.8914180565771452,Enterovirus
2022-10-02,1.5619610940628854,0,5.4458401252295054,6.5730387432949255,4.875830359946904,8.270247126642946,3.825852874360701,1.4720454185054872,6.179660330215915,0.728579620529727,0.38716935703374855,1.1761224515714148,1.1761224515714148,0.38716935703374855,0.5581146258672479,0.8990446151922061,Enterovirus
2022-10-03,2.6753860631414965,0,7.519104958871665,6.063578653113535,4.332330832138925,7.794826474088146,3.4615424753635646,0.9066238443299599,6.01646110639717,0.7181545170830277,0.36611939941928073,1.1867927980759505,1.1867927980759505,0.36611939941928073,0.5182468501934014,0.9180621839726539,Enterovirus
2022-10-04,3.7888110322201074,0,8.690344129244135,5.5656442891496445,3.7573103637091325,7.3739782145901565,3.144514417247966,0.3865786023616673,5.902450232134265,0.7163091563875528,0.35035342641185785,1.210920484382283,1.210920484382283,0.35035342641185785,0.48016797178448617,0.9524503409906193,Enterovirus
2022-10-05,4.5988145049858264,0,10.651411983292085,5.019945254774576,3.0898090582765985,6.950081451272554,2.849044338541853,0,5.802350169311995,0.7178000133931401,0.3364005644466148,1.2412772718679963,1.2412772718679963,0.3364005644466148,0.43610158941946436,0.9994984373668159,Enterovirus
2022-10-06,5.408817977751546,0.7011114010413371,10.116524554461755,4.481917023647101,2.3942861419347423,6.56954790535946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Enterovirus
2022-10-07,5.409426850319398,1.2206138701150966,9.5982398305236991,4.032149893097928,1.766072149906587,6.298227636289268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Enterovirus
2022-10-08,5.41003572288725,1.9250366853422607,8.895034760432239,3.6490857020062886,1.1879286698242169,6.11024273418836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Enterovirus
2022-10-09,7.863589213808017,4.486250540465201,11.240927887150832,3.311166289251417,0.6410448672108404,5.981287711291994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Enterovirus
2022-10-10,10.317142704728784,6.29582581463566,14.33845959482191,2.996833493712544,0.10587879671900247,5.887788190706085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Enterovirus
2020-12-01,NA,NA,NA,NA,NA,NA,4.500537344906379,1.9920590633161304,7.009015626496627,NA,NA,NA,NA,NA,NA,NA,Norovirus
2020-12-02,NA,NA,NA,NA,NA,NA,4.9186181356425145,2.73243882544653,7.104797445838499,NA,NA,NA,NA,NA,NA,NA,Norovirus
2020-12-03,NA,NA,NA,NA,NA,NA,5.390232271758033,3.507919508210624,7.272545035305442,NA,NA,NA,NA,NA,NA,NA,Norovirus
2020-12-04,NA,NA,NA,NA,NA,NA,5.880110111622098,4.281671754064743,7.4785484691794535,NA,NA,NA,NA,NA,NA,NA,Norovirus
2020-12-05,3.8901365813788424,1.065358782148317,6.714914380609368,4.656654111761295,2.272945172410505,7.0403630511120845,6.318959084555181,4.939232071596686,7.698686097513676,NA,NA,NA,NA,NA,NA,NA,Norovirus
2020-12-06,4.3002818538653536,1.4216213458024143,7.178942361928293,5.070537097865167,2.9983033406448114,7.142770855085523,6.688292334945765,5.431931593761378,7.944653076130152,NA,NA,NA,NA,NA,NA,NA,Norovirus
2020-12-07,4.710427126351865,2.600308647044686,6.820545605659044,5.524948514504378,3.734681240927531,7.315215788081225,7.009731097132464,5.790232466041078,8.22922972822385,NA,NA,NA,NA,NA,NA,NA,Norovirus
2020-12-08,5.407518992785161,1.9777375760646851,8.837300409505637,5.970305705868612,4.425387896017192,7.515223515720033,7.321572603484337,6.069011138693305,8.574134068275368,NA,NA,NA,NA,NA,NA,NA,Norovirus
2020-12-09,6.104610859218458,2.7112827276498708,9.497938990787045,6.3357006349735725,4.967052214057004,7.704349055890141,7.637623011666575,6.335934686746804,8.939311336586346,NA,NA,NA,NA,NA,NA,NA,Norovirus
2020-12-10,6.783308251921387,3.614684502850219,9.951932000992555,6.649771320349899,5.388157964234828,7.91138467646497,7.921663267445375,6.581185202173906,9.262141332716844,NA,NA,NA,NA,NA,NA,NA,Norovirus
2020-12-11,7.462005644624317,4.318956553776392,10.605054735472242,6.941155780528232,5.719810895653948,8.162500665402515,8.136849854516434,6.748989381433601,9.5247103275992675,1.1528004023843876,0.7365949547545565,1.6607242898368857,1.6607242898368857,0.7365949547545565,1.0658710543006997,1.2397297504680755,Norovirus
2020-12-12,10.390961157031148,6.945152109617698,13.836770204444598,7.238492034039205,5.997387180827508,8.479596887250903,8.296816618866833,6.86558500957779,9.728048228155876,1.1275322683597573,0.7253451176343074,1.617010842580918,1.617010842580918,0.7253451176343074,1.049212665838744,1.2058518708807706,Norovirus
2020-12-13,13.319916669437982,9.316781435575582,17.32305190330038,7.541215012404997,6.26872739076351,8.813702634046486,8.407309782389417,6.954232970108324,9.86038659467051,1.1030064939686688,0.7129841880516916,1.5767596949290914,1.5767596949290914,0.7129841880516916,1.0371193089160464,1.1688936790212912,Norovirus
2020-12-14,10.664543945307,6.268494121761325,15.060593768852677,7.806632682667736,6.510610561787706,9.102654803547766,8.41799968347709,6.955111428506766,9.880887938447415,1.0782819108948734,0.6988953176456941,1.538610616858675,1.538610616858675,0.6988953176456941,1.0197615923136114,1.1368022294761353,Norovirus
2020-12-15,8.00917122117602,3.420717176466808,12.597625265885231,8.000192616637996,6.665055024152611,9.33533020912338,8.334903176737658,6.866345354486578,9.803460998988738,1.0522242143169833,0.6822539403022743,1.5010615338632705,1.5010615338632705,0.6822539403022743,0.9982519852203635,1.1061964434136031,Norovirus
2020-12-16,7.539432344574859,3.0013173651479326,12.077547324001785,8.14241549508314,6.76778903505288,9.5170419551134,8.201357705815827,6.740666833989344,9.66204857764231,1.0254757880401335,0.6635970583928161,1.4648481591269078,1.4648481591269078,0.6635970583928161,0.9737537548423871,1.0771978212378799,Norovirus
2020-12-17,7.069693467973699,0.9512931709522228,13.188093764995175,8.243907829995742,6.8503004502919715,9.637515209699512,8.027925389627953,6.58972259578421,9.466128183471696,1.000698154163227,0.6450956152830688,1.4331172080233945,1.4331172080233945,0.6450956152830688,0.9507346966522773,1.0506616116741765,Norovirus
2020-12-18,6.359243301433154,2.200318756210595,10.518167846655714,8.255245940024217,6.853192333553901,9.657299546494533,7.829841183565653,6.427759809215315,9.231922557915992,0.9797990487904151,0.6284159611140865,1.4079657932108798,1.4079657932108798,0.6284159611140865,0.9305943195385036,1.0290037780423267,Norovirus
2020-12-19,5.64879313489261,1.4990687798800648,9.798517489905155,8.181816749800957,6.773663546175737,9.589969953426177,7.620046803074591,6.261955064497625,8.978138541651557,0.9626803518774328,0.6136961981244816,1.388965504676247,1.388965504676247,0.6136961981244816,0.9112793305974831,1.0140813731573826,Norovirus
2020-12-20,8.554615880706983,4.604317235392273,12.504914526021693,8.067595527349974,6.666099323383538,9.46909173131641,7.422167550724067,6.097860797784308,8.746474303663826,0.9498209213378377,0.6015183057642329,1.3764018227188957,1.3764018227188957,0.6015183057642329,0.8945915145190854,1.00505032815659,Norovirus
2020-12-21,11.460438626521356,7.918507903646811,15.0023693493959,7.921041106407125,6.540841671849261,9.301240540964988,7.23797041064952,5.945709479704465,8.530231341594575,0.9412361215163758,0.5920883466597227,1.3700047839093263,1.3700047839093263,0.5920883466597227,0.8830437298067034,0.9994285132260482,Norovirus
2020-12-22,10.62571965802377,6.396711147715011,14.854728168332532,7.750612320708251,6.404227640739451,9.096997000677051,7.043935583609109,5.791630289583601,8.296240877634617,0.93552632056659,0.5844935480743717,1.3677865594090541,1.3677865594090541,0.5844935480743717,0.8756552677468377,0.9953973733863424,Norovirus
2020-12-23,9.791000689526186,5.0484752671280795,14.533526111924292,7.564768003989205,6.258276361115888,8.871259646862523,6.864006228941366,5.644586182132095,8.083426275750638,0.9317681028075628,0.5781438253804049,1.3684174469608696,1.3684174469608696,0.5781438253804049,0.8709292307391931,0.9926069748759325,Norovirus
2020-12-24,7.616579341726152,2.221956021897948,13.011202661554357,7.3858673751016255,6.109943044431241,8.661791705772009,6.7013224081403,5.51623469740554,7.886410118875059,0.9294988853666093,0.5727612643085367,1.3712040547459818,1.3712040547459818,0.5727612643085367,0.8683401202052057,0.9906576505280129,Norovirus
2020-12-25,5.442157993926118,1.7732324094650331,9.111083578387204,7.2148168425816745,5.970055636829788,8.459578048333562,6.500913472469905,5.369650853037383,7.632176091902426,0.926999317158576,0.5670659255248341,1.3739518632698517,1.3739518632698517,0.5670659255248341,0.866956135797425,0.9870424985197269,Norovirus
